Watershed,Waterbody,Latitude,Longitude,dDATE,nDO,nPH,nTEMP,nSPCOND,nTDS,nDEPTH
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-06-07,9.2,7.3,16.6,390.0,250.0,5.1
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-06-07,7.2,6.9,14.0,393.0,251.0,6.0
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-06-08,9.4,6.9,19.6,271.0,173.0,0.6
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-06-08,9.5,6.9,19.1,264.0,169.0,1.0
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-06-08,9.4,6.8,17.3,264.0,169.0,1.5
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-06-08,9.5,6.9,16.8,267.0,171.0,2.1
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,9.5,7.5,17.7,489.0,313.0,0.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,9.4,7.5,17.2,491.0,314.0,1.4
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,9.3,7.4,17.1,489.0,313.0,2.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,9.2,7.4,16.7,492.0,315.0,3.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,8.7,7.2,16.0,489.0,313.0,4.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,6.7,6.9,14.3,499.0,320.0,5.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,5.8,6.8,13.2,502.0,322.0,6.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,4.4,6.7,11.2,510.0,326.0,7.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,1.3,6.6,9.4,518.0,332.0,8.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-06-08,-0.2,6.6,8.8,522.0,334.0,9.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,9.5,7.3,23.3,296.0,190.0,0.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,9.7,7.2,22.8,296.0,189.0,1.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,10.2,7.2,21.1,294.0,188.0,2.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,10.2,7.2,19.2,291.0,186.0,3.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,9.8,6.8,15.7,284.0,182.0,4.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,6.8,6.5,13.3,280.0,179.0,5.5
Concord (SuAsCo),Boons Pond,42.39611,-71.4949986,2017-06-13,-0.2,6.4,11.7,282.0,181.0,6.0
Concord (SuAsCo),Bartlett Pond,42.3167909,-71.6184564,2017-06-13,9.1,7.7,26.0,445.0,285.0,0.5
Concord (SuAsCo),Bartlett Pond,42.3167909,-71.6184564,2017-06-13,13.6,7.6,20.9,571.0,366.0,1.0
Concord (SuAsCo),Bartlett Pond,42.3167909,-71.6184564,2017-06-13,6.5,6.5,16.1,609.0,389.0,1.5
Concord (SuAsCo),Bartlett Pond,42.3167909,-71.6184564,2017-06-13,-0.2,7.1,14.8,699.0,447.0,2.0
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,9.1,7.6,27.1,481.0,308.0,0.5
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,10.1,6.9,22.9,481.0,308.0,1.0
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,9.6,7.0,19.8,468.0,299.0,1.5
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,8.5,6.7,18.3,479.0,306.0,2.0
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,4.2,6.3,16.7,482.0,308.0,2.5
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,1.8,6.2,15.5,480.0,307.0,3.0
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,4.1,6.4,14.2,476.0,304.0,3.5
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,2.4,6.4,12.9,472.0,302.0,4.0
Concord (SuAsCo),Little Chauncy Pond,42.3059341,-71.6172087,2017-06-13,0.6,6.4,12.2,471.0,302.0,4.4
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,8.9,7.6,24.8,654.0,419.0,0.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,8.8,7.6,24.4,654.0,418.0,1.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,9.4,7.4,20.5,634.0,406.0,2.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,8.8,7.2,17.5,627.0,402.0,3.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,8.0,7.0,16.0,619.0,396.0,4.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,6.8,6.9,14.4,628.0,402.0,5.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,6.3,6.8,12.6,635.0,406.0,6.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,5.2,6.7,10.9,642.0,411.0,7.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,2.7,6.6,9.8,650.0,416.0,8.5
North Coastal,Walden Pond,42.495176,-71.0050255,2017-06-15,0.5,6.6,9.4,652.0,418.0,9.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,8.7,7.2,25.6,83.0,53.0,0.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,9.3,6.9,23.2,81.0,52.0,1.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,10.3,7.2,17.6,80.0,51.0,2.4
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,7.1,6.4,15.6,79.0,51.0,3.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,4.4,6.1,12.5,80.0,51.0,4.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,2.6,6.0,9.9,81.0,52.0,5.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,-0.2,6.0,8.3,84.0,54.0,6.5
Ipswich,Stiles Pond,42.6889889,-71.0370628,2017-06-15,-0.2,6.3,7.6,96.0,62.0,7.5
Nashua,Lily Pond,42.3766553,-71.7695512,2017-06-20,8.1,7.2,24.4,769.0,492.0,0.5
Nashua,Lily Pond,42.3766553,-71.7695512,2017-06-20,9.1,7.2,23.9,770.0,493.0,1.0
Nashua,Lily Pond,42.3766553,-71.7695512,2017-06-20,13.8,7.2,20.8,747.0,478.0,2.0
Nashua,Lily Pond,42.3766553,-71.7695512,2017-06-20,14.4,7.8,17.4,714.0,457.0,3.0
Nashua,Lily Pond,42.3766553,-71.7695512,2017-06-20,13.7,7.5,14.8,668.0,428.0,4.0
Nashua,Lily Pond,42.3766553,-71.7695512,2017-06-20,2.7,6.6,13.4,656.0,420.0,5.0
Blackstone,Kettle Brook Reservoir No. 1,42.2585509,-71.8916635,2017-06-20,8.2,6.8,24.9,194.0,124.0,0.5
Blackstone,Kettle Brook Reservoir No. 1,42.2585509,-71.8916635,2017-06-20,8.6,6.7,22.7,191.0,122.0,1.0
Blackstone,Kettle Brook Reservoir No. 1,42.2585509,-71.8916635,2017-06-20,7.8,6.6,21.8,197.0,126.0,1.5
Blackstone,Kettle Brook Reservoir No. 1,42.2585509,-71.8916635,2017-06-20,8.0,6.5,19.2,176.0,113.0,2.0
Blackstone,Kettle Brook Reservoir No. 1,42.2585509,-71.8916635,2017-06-20,9.6,6.5,17.5,168.0,107.0,2.5
Blackstone,Kettle Brook Reservoir No. 1,42.2585509,-71.8916635,2017-06-20,10.8,6.7,16.1,164.0,105.0,3.1
Nashua,Fitchburg Reservoir,42.6487901,-71.8434475,2017-06-21,8.5,6.7,22.7,90.0,58.0,0.5
Nashua,Fitchburg Reservoir,42.6487901,-71.8434475,2017-06-21,8.5,6.6,22.7,90.0,58.0,1.5
Nashua,Fitchburg Reservoir,42.6487901,-71.8434475,2017-06-21,8.5,6.6,22.6,90.0,58.0,2.5
Nashua,Fitchburg Reservoir,42.6487901,-71.8434475,2017-06-21,9.0,6.2,20.3,90.0,58.0,3.5
Nashua,Fitchburg Reservoir,42.6487901,-71.8434475,2017-06-21,8.3,6.0,16.1,88.0,56.0,4.5
Nashua,Fitchburg Reservoir,42.6487901,-71.8434475,2017-06-21,5.1,5.7,14.7,88.0,57.0,5.5
Merrimack,Stodge Meadow Pond,42.6613996,-71.8825117,2017-06-21,8.5,6.8,23.9,49.0,32.0,0.5
Merrimack,Stodge Meadow Pond,42.6613996,-71.8825117,2017-06-21,8.5,6.8,23.6,49.0,32.0,1.0
Merrimack,Stodge Meadow Pond,42.6613996,-71.8825117,2017-06-21,8.5,6.8,23.6,49.0,32.0,1.5
Merrimack,Stodge Meadow Pond,42.6613996,-71.8825117,2017-06-21,8.5,6.8,23.5,49.0,32.0,2.0
Merrimack,Stodge Meadow Pond,42.6613996,-71.8825117,2017-06-21,8.4,6.7,23.4,49.0,32.0,2.5
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,8.0,5.7,23.8,19.0,12.0,0.5
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,8.0,5.8,23.8,19.0,12.0,1.0
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,8.0,5.8,23.7,19.0,12.0,1.5
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,7.8,5.7,23.6,19.0,12.0,2.0
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,9.0,5.7,23.0,18.0,12.0,2.5
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,10.4,6.2,21.8,18.0,11.0,3.0
Blackstone,Reservoir No. 6,42.1145632,-71.7422755,2017-06-22,10.1,5.9,21.5,18.0,12.0,3.5
Blackstone,Crystal Lake,42.0475462,-71.7682111,2017-06-22,7.5,5.6,24.2,108.0,69.0,0.5
Blackstone,Crystal Lake,42.0475462,-71.7682111,2017-06-22,7.4,5.6,23.2,108.0,69.0,1.0
Blackstone,Crystal Lake,42.0475462,-71.7682111,2017-06-22,7.3,5.6,23.1,107.0,69.0,1.5
Blackstone,Crystal Lake,42.0475462,-71.7682111,2017-06-22,5.5,5.4,22.0,108.0,69.0,2.0
Blackstone,Crystal Lake,42.0475462,-71.7682111,2017-06-22,2.0,5.2,17.6,106.0,68.0,2.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,8.1,6.4,23.8,67.0,43.0,0.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,8.1,6.4,23.8,67.0,43.0,1.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,8.1,6.4,23.7,67.0,43.0,2.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,8.8,5.9,19.6,65.0,42.0,3.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,7.9,5.8,15.3,66.0,42.0,4.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,6.0,5.6,13.0,67.0,43.0,5.5
Nashua,Fall Brook Reservoir,42.4942145,-71.7835053,2017-06-27,3.3,5.5,11.3,68.0,44.0,6.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,8.0,6.6,23.3,108.0,69.0,0.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,7.9,6.6,23.3,108.0,69.0,1.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,7.8,6.6,23.3,108.0,69.0,2.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,7.4,6.4,23.1,108.0,69.0,3.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,7.8,6.1,17.8,102.0,66.0,4.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,7.7,6.0,15.3,101.0,65.0,5.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,4.2,5.9,13.6,106.0,68.0,6.5
Nashua,Wachusett Lake,42.5083102,-71.8811837,2017-06-27,0.2,5.8,12.7,108.0,69.0,7.5
Nashua,Lower Crow Hill Pond,42.5168034,-71.8554472,2017-06-27,7.1,5.8,23.8,75.0,48.0,0.5
Nashua,Lower Crow Hill Pond,42.5168034,-71.8554472,2017-06-27,7.2,5.8,23.7,75.0,48.0,1.0
Nashua,Lower Crow Hill Pond,42.5168034,-71.8554472,2017-06-27,7.7,5.7,23.4,73.0,47.0,1.5
Nashua,Lower Crow Hill Pond,42.5168034,-71.8554472,2017-06-27,9.1,5.5,19.4,74.0,48.0,2.1
Nashua,Lower Crow Hill Pond,42.5168034,-71.8554472,2017-06-27,5.8,5.1,17.6,77.0,49.0,2.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,8.2,7.0,23.8,164.0,105.0,0.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,8.3,7.1,23.8,164.0,105.0,1.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,8.2,7.0,23.7,164.0,105.0,2.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,8.4,6.9,22.8,163.0,104.0,3.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,9.3,6.8,18.5,160.0,102.0,4.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,9.8,6.6,15.0,164.0,105.0,5.6
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,10.5,6.6,11.8,167.0,107.0,6.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,8.7,6.4,10.3,168.0,108.0,7.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,8.4,6.3,9.4,167.0,107.0,8.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,6.2,6.2,8.7,169.0,108.0,9.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,4.4,6.2,8.4,170.0,109.0,10.5
Mystic,South Reservoir,42.4446923,-71.1158183,2017-06-29,0.3,6.2,8.2,175.0,112.0,11.5
Ipswich,Field Pond,42.6074803,-71.1097834,2017-06-29,7.1,6.7,24.7,323.0,207.0,0.5
Ipswich,Field Pond,42.6074803,-71.1097834,2017-06-29,6.7,6.6,24.1,323.0,206.0,1.0
Ipswich,Field Pond,42.6074803,-71.1097834,2017-06-29,6.4,6.6,23.9,323.0,207.0,1.5
Ipswich,Field Pond,42.6074803,-71.1097834,2017-06-29,5.9,6.5,23.6,322.0,206.0,2.0
Ipswich,Field Pond,42.6074803,-71.1097834,2017-06-29,2.7,6.2,22.0,321.0,205.0,2.5
Ipswich,Field Pond,42.6074803,-71.1097834,2017-06-29,-0.2,6.2,20.2,325.0,208.0,2.9
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,8.4,7.5,26.1,202.0,129.0,0.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,8.3,7.5,26.0,202.0,130.0,1.0
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,8.3,7.5,26.0,202.0,129.0,1.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,8.2,7.3,25.8,202.0,130.0,2.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,7.2,6.7,21.7,199.0,127.0,3.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,4.4,6.3,16.3,204.0,131.0,4.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,6.0,6.2,12.0,201.0,129.0,5.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,5.2,6.2,8.4,199.0,128.0,6.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,4.1,6.1,7.0,199.0,128.0,7.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,3.4,6.1,6.6,200.0,128.0,8.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,4.0,6.1,6.3,199.0,128.0,9.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,4.4,6.1,6.0,199.0,128.0,10.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,4.4,6.2,5.9,199.0,127.0,11.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,3.5,6.2,5.8,200.0,128.0,12.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,2.2,6.2,5.8,202.0,129.0,13.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,0.6,6.2,5.8,204.0,131.0,14.5
Merrimack,Crystal Lake,42.7986363,-71.1439465,2017-07-06,-0.2,6.3,5.8,209.0,134.0,15.0
Merrimack,Upper Artichoke Reservoir,42.7989549,-70.9325918,2017-07-06,9.3,8.3,27.6,324.0,208.0,0.5
Merrimack,Upper Artichoke Reservoir,42.7989549,-70.9325918,2017-07-06,9.5,8.4,26.9,325.0,208.0,1.0
Merrimack,Upper Artichoke Reservoir,42.7989549,-70.9325918,2017-07-06,9.2,8.0,26.0,329.0,210.0,1.6
Merrimack,Upper Artichoke Reservoir,42.7989549,-70.9325918,2017-07-06,-0.2,6.7,22.4,377.0,242.0,2.0
Merrimack,Upper Artichoke Reservoir,42.7989549,-70.9325918,2017-07-06,-0.2,7.1,19.6,450.0,288.0,2.3
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,8.3,7.7,25.6,685.0,438.0,0.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,8.3,7.7,25.6,685.0,438.0,1.6
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,8.4,7.7,25.6,685.0,439.0,2.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,7.1,7.0,23.2,676.0,432.0,3.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,5.8,6.7,19.5,674.0,431.0,4.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,4.7,6.6,17.5,670.0,429.0,5.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,4.1,6.6,16.4,670.0,429.0,6.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,3.9,6.6,15.6,676.0,432.0,7.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,4.1,6.6,14.5,688.0,440.0,8.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,4.4,6.6,14.0,694.0,444.0,9.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,2.6,6.5,13.6,690.0,441.0,10.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,5.1,6.6,13.2,698.0,446.0,11.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,4.4,6.6,12.8,698.0,447.0,12.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,4.5,6.6,12.6,701.0,448.0,13.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,3.7,6.6,12.4,701.0,449.0,14.5
Concord (SuAsCo),Sudbury Reservoir,42.3019466,-71.5128697,2017-07-11,3.4,6.6,12.3,701.0,449.0,15.0
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,7.0,6.9,25.7,896.0,573.0,0.5
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,6.9,6.9,25.6,895.0,573.0,1.0
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,-0.2,6.4,24.8,902.0,577.0,1.5
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,-0.2,6.3,22.6,913.0,585.0,2.0
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,-0.2,6.7,18.7,972.0,622.0,2.5
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,-0.2,6.8,15.7,1085.0,695.0,3.0
Concord (SuAsCo),Gleasons Pond,42.2865424,-71.412718,2017-07-11,-0.2,7.1,14.9,1187.0,760.0,3.2
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,8.1,7.5,25.5,1068.0,684.0,0.5
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,8.1,7.5,25.5,1069.0,684.0,1.5
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,8.0,7.5,25.5,1069.0,684.0,2.5
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,8.0,7.5,25.4,1068.0,683.0,3.5
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,6.5,7.0,24.1,1057.0,677.0,4.5
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,1.2,6.7,17.9,1087.0,696.0,5.6
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,-0.2,6.7,15.3,1103.0,706.0,6.5
Charles,Cambridge Reservoir,42.4102831,-71.2674529,2017-07-13,-0.2,7.1,13.5,1126.0,721.0,7.5
Concord (SuAsCo),Barkers Pond,42.4607823,-71.4322555,2017-07-13,8.2,7.0,25.0,593.0,380.0,0.5
Concord (SuAsCo),Barkers Pond,42.4607823,-71.4322555,2017-07-13,8.2,7.0,25.0,593.0,379.0,1.0
Concord (SuAsCo),Barkers Pond,42.4607823,-71.4322555,2017-07-13,5.7,6.5,22.1,629.0,402.0,1.5
Concord (SuAsCo),Barkers Pond,42.4607823,-71.4322555,2017-07-13,-0.2,6.4,18.2,669.0,428.0,1.9
Concord (SuAsCo),Barkers Pond,42.4607823,-71.4322555,2017-07-13,-0.2,6.4,14.4,827.0,529.0,2.5
Concord (SuAsCo),Barkers Pond,42.4607823,-71.4322555,2017-07-13,-0.2,6.3,11.7,982.0,628.0,3.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,8.9,7.7,26.2,526.0,336.0,0.5
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,9.0,7.6,26.0,525.0,336.0,1.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,8.8,7.4,24.0,520.0,333.0,2.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,7.9,6.6,,517.0,331.0,3.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,6.2,6.5,12.1,525.0,337.0,4.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,5.5,6.4,9.2,527.0,337.0,5.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,4.7,6.4,7.3,526.0,337.0,6.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,5.2,6.4,6.5,529.0,339.0,7.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,6.1,6.5,6.0,532.0,341.0,8.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,5.4,6.5,5.7,542.0,347.0,9.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,-0.2,6.4,5.5,578.0,370.0,10.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,0.2,6.4,5.5,660.0,422.0,11.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,-0.2,6.6,5.4,741.0,474.0,12.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,0.7,7.0,5.4,989.0,633.0,13.0
Nashua,Fort Pond,42.52346976,-71.6880925,2017-07-18,,7.4,5.4,1345.0,861.0,14.0
Nashua,Robbins Pond,42.5375642,-71.6046167,2017-07-18,6.7,7.3,26.0,948.0,607.0,0.5
Nashua,Robbins Pond,42.5375642,-71.6046167,2017-07-18,5.3,7.2,24.9,944.0,604.0,1.0
Nashua,Robbins Pond,42.5375642,-71.6046167,2017-07-18,2.7,7.0,23.9,947.0,606.0,1.5
Nashua,Robbins Pond,42.5375642,-71.6046167,2017-07-18,-0.2,6.9,22.3,989.0,635.0,2.0
Nashua,Robbins Pond,42.5375642,-71.6046167,2017-07-18,-0.2,6.7,17.7,1152.0,738.0,2.5
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,8.6,7.1,27.1,782.0,500.0,0.5
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,4.9,6.5,24.5,774.0,495.0,1.5
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,-0.2,6.3,21.8,765.0,490.0,2.4
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,-0.2,6.4,17.2,779.0,498.0,3.5
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,-0.2,6.9,12.9,834.0,534.0,4.5
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,-0.2,7.2,11.1,872.0,558.0,5.5
Concord (SuAsCo),Heart Pond,42.5663185,-71.388142,2017-07-19,-0.2,7.4,10.8,887.0,568.0,6.0
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,9.4,8.0,26.7,405.0,259.0,0.5
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,9.5,7.9,26.0,405.0,259.0,1.5
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,9.1,7.6,24.7,404.0,259.0,2.5
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,7.3,7.0,23.5,402.0,258.0,3.5
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,2.9,6.6,18.6,400.0,256.0,4.5
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,-0.2,6.5,15.1,403.0,258.0,5.4
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,-0.2,6.8,14.1,416.0,267.0,6.0
Merrimack,Nabnasset Pond,42.6167752,-71.42794,2017-07-19,-0.2,6.9,13.8,426.0,272.0,6.3
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-07-20,8.2,7.2,27.9,279.0,178.0,0.5
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-07-20,8.2,7.3,27.6,279.0,179.0,1.0
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-07-20,9.1,7.3,26.0,286.0,183.0,1.5
Neponset,Ponkapoag Pond,42.19218292,-71.09296807,2017-07-20,9.2,7.4,25.5,285.0,182.0,1.7
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,9.8,8.8,28.2,503.0,322.0,0.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,10.3,8.9,27.6,502.0,321.0,1.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,11.1,8.9,25.1,496.0,318.0,2.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,6.8,7.0,23.2,495.0,317.0,3.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,3.5,6.6,20.5,499.0,320.0,4.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,0.3,6.6,16.2,507.0,324.0,5.5
Charles,Lake Pearl,42.06605001,-71.3520429,2017-07-20,-0.2,6.6,13.7,510.0,326.0,6.5
